date,store,item,sales
2023-07-28,3,6,76.0
2023-07-29,3,6,79.0
2023-07-30,3,6,71.0
2023-07-31,3,6,68.0
2023-08-01,3,6,64.0
2023-08-02,3,6,64.0
2023-08-03,3,6,72.0
2023-08-04,3,6,72.0
2023-08-05,3,6,73.0
2023-08-06,3,6,60.0
2023-08-07,3,6,62.0
2023-08-08,3,6,66.0
2023-08-09,3,6,64.0
2023-08-10,3,6,66.0
2023-08-11,3,6,72.0
2023-08-12,3,6,74.0
2023-08-13,3,6,60.0
2023-08-14,3,6,63.0
2023-08-15,3,6,66.0
2023-08-16,3,6,64.0
2023-08-17,3,6,65.0
2023-08-18,3,6,72.0
2023-08-19,3,6,70.0
2023-08-20,3,6,67.0
2023-08-21,3,6,68.0
2023-08-22,3,6,66.0
2023-08-23,3,6,68.0
2023-08-24,3,6,59.0
2023-08-25,3,6,70.0
2023-08-26,3,6,75.0
2023-08-27,3,6,63.0
2023-08-28,3,6,63.0
2023-08-29,3,6,66.0
2023-08-30,3,6,66.0
2023-08-31,3,6,64.0
2023-09-01,3,6,76.0
2023-09-02,3,6,71.0
2023-09-03,3,6,62.0
2023-09-04,3,6,60.0
2023-09-05,3,6,66.0
2023-09-06,3,6,62.0
2023-09-07,3,6,71.0
2023-09-08,3,6,72.0
2023-09-09,3,6,72.0
2023-09-10,3,6,65.0
2023-09-11,3,6,68.0
2023-09-12,3,6,57.0
2023-09-13,3,6,61.0
2023-09-14,3,6,68.0
2023-09-15,3,6,75.0
2023-09-16,3,6,67.0
2023-09-17,3,6,59.0
2023-09-18,3,6,65.0
2023-09-19,3,6,66.0
2023-09-20,3,6,65.0
2023-09-21,3,6,64.0
2023-09-22,3,6,65.0
2023-09-23,3,6,69.0
2023-09-24,3,6,64.0
2023-09-25,3,6,63.0
2023-09-26,3,6,59.0
2023-09-27,3,6,66.0
2023-09-28,3,6,67.0
2023-09-29,3,6,68.0
2023-09-30,3,6,70.0
2023-10-01,3,6,64.0
2023-10-02,3,6,65.0
2023-10-03,3,6,67.0
2023-10-04,3,6,68.0
2023-10-05,3,6,69.0
2023-10-06,3,6,75.0
2023-10-07,3,6,71.0
2023-10-08,3,6,74.0
2023-10-09,3,6,71.0
2023-10-10,3,6,64.0
2023-10-11,3,6,66.0
2023-10-12,3,6,60.0
2023-10-13,3,6,72.0
2023-10-14,3,6,77.0
2023-10-15,3,6,74.0
2023-10-16,3,6,66.0
2023-10-17,3,6,67.0
2023-10-18,3,6,68.0
2023-10-19,3,6,72.0
2023-10-20,3,6,69.0
2023-10-21,3,6,80.0
2023-10-22,3,6,65.0
2023-10-23,3,6,62.0
2023-10-24,3,6,65.0
2023-10-25,3,6,64.0
2023-10-26,3,6,67.0
2023-10-27,3,6,67.0
2023-10-28,3,6,72.0
2023-10-29,3,6,68.0
2023-10-30,3,6,70.0
2023-10-31,3,6,68.0
2023-11-01,3,6,74.0
2023-11-02,3,6,68.0
2023-11-03,3,6,77.0
2023-11-04,3,6,69.0
2023-11-05,3,6,69.0
2023-11-06,3,6,71.0
2023-11-07,3,6,71.0
2023-11-08,3,6,65.0
2023-11-09,3,6,68.0
2023-11-10,3,6,75.0
2023-11-11,3,6,74.0
2023-11-12,3,6,72.0
2023-11-13,3,6,69.0
2023-11-14,3,6,70.0
2023-11-15,3,6,68.0
2023-11-16,3,6,73.0
2023-11-17,3,6,79.0
2023-11-18,3,6,75.0
2023-11-19,3,6,78.0
2023-11-20,3,6,67.0
2023-11-21,3,6,73.0
2023-11-22,3,6,67.0
2023-11-23,3,6,72.0
2023-11-24,3,6,78.0
2023-11-25,3,6,73.0
2023-11-26,3,6,69.0
2023-11-27,3,6,75.0
2023-11-28,3,6,67.0
2023-11-29,3,6,71.0
2023-11-30,3,6,71.0
2023-12-01,3,6,80.0
2023-12-02,3,6,75.0
2023-12-03,3,6,77.0
2023-12-04,3,6,75.0
2023-12-05,3,6,78.0
2023-12-06,3,6,75.0
2023-12-07,3,6,75.0
2023-12-08,3,6,82.0
2023-12-09,3,6,78.0
2023-12-10,3,6,79.0
2023-12-11,3,6,73.0
2023-12-12,3,6,74.0
2023-12-13,3,6,79.0
2023-12-14,3,6,75.0
2023-12-15,3,6,80.0
2023-12-16,3,6,82.0
2023-12-17,3,6,77.0
2023-12-18,3,6,74.0
2023-12-19,3,6,77.0
2023-12-20,3,6,71.0
2023-12-21,3,6,75.0
2023-12-22,3,6,83.0
2023-12-23,3,6,82.0
2023-12-24,3,6,68.0
2023-12-25,3,6,74.0
2023-12-26,3,6,71.0
2023-12-27,3,6,78.0
2023-12-28,3,6,73.0
2023-12-29,3,6,84.0
2023-12-30,3,6,77.0
2023-12-31,3,6,76.0
2021-01-01,3,7,91.0
2021-01-02,3,7,99.0
2021-01-03,3,7,88.0
2021-01-04,3,7,88.0
2021-01-05,3,7,91.0
2021-01-06,3,7,85.0
2021-01-07,3,7,84.0
2021-01-08,3,7,90.0
2021-01-09,3,7,92.0
2021-01-10,3,7,76.0
2021-01-11,3,7,85.0
2021-01-12,3,7,85.0
2021-01-13,3,7,84.0
2021-01-14,3,7,80.0
2021-01-15,3,7,90.0
2021-01-16,3,7,86.0
2021-01-17,3,7,90.0
2021-01-18,3,7,84.0
2021-01-19,3,7,78.0
2021-01-20,3,7,84.0
2021-01-21,3,7,87.0
2021-01-22,3,7,91.0
2021-01-23,3,7,88.0
2021-01-24,3,7,82.0
2021-01-25,3,7,84.0
2021-01-26,3,7,83.0
2021-01-27,3,7,81.0
2021-01-28,3,7,84.0
2021-01-29,3,7,87.0
2021-01-30,3,7,93.0
2021-01-31,3,7,88.0
2021-02-01,3,7,85.0
2021-02-02,3,7,86.0
2021-02-03,3,7,87.0
2021-02-04,3,7,88.0
2021-02-05,3,7,95.0
2021-02-06,3,7,96.0
2021-02-07,3,7,90.0
2021-02-08,3,7,93.0
2021-02-09,3,7,88.0
2021-02-10,3,7,84.0
2021-02-11,3,7,83.0
2021-02-12,3,7,99.0
2021-02-13,3,7,96.0
2021-02-14,3,7,89.0
2021-02-15,3,7,90.0
2021-02-16,3,7,89.0
2021-02-17,3,7,89.0
2021-02-18,3,7,87.0
2021-02-19,3,7,97.0
2021-02-20,3,7,93.0
2021-02-21,3,7,85.0
2021-02-22,3,7,83.0
2021-02-23,3,7,87.0
2021-02-24,3,7,92.0
2021-02-25,3,7,87.0
2021-02-26,3,7,90.0
2021-02-27,3,7,95.0
2021-02-28,3,7,86.0
2021-03-01,3,7,94.0
2021-03-02,3,7,93.0
2021-03-03,3,7,86.0
2021-03-04,3,7,89.0
2021-03-05,3,7,93.0
2021-03-06,3,7,92.0
2021-03-07,3,7,89.0
2021-03-08,3,7,92.0
2021-03-09,3,7,89.0
2021-03-10,3,7,88.0
2021-03-11,3,7,83.0
2021-03-12,3,7,94.0
2021-03-13,3,7,97.0
2021-03-14,3,7,85.0
2021-03-15,3,7,93.0
2021-03-16,3,7,88.0
2021-03-17,3,7,90.0
2021-03-18,3,7,88.0
2021-03-19,3,7,92.0
2021-03-20,3,7,97.0
2021-03-21,3,7,88.0
2021-03-22,3,7,87.0
2021-03-23,3,7,82.0
2021-03-24,3,7,93.0
2021-03-25,3,7,90.0
2021-03-26,3,7,99.0
2021-03-27,3,7,97.0
2021-03-28,3,7,93.0
2021-03-29,3,7,88.0
2021-03-30,3,7,85.0
2021-03-31,3,7,92.0
2021-04-01,3,7,89.0
2021-04-02,3,7,93.0
2021-04-03,3,7,96.0
2021-04-04,3,7,89.0
2021-04-05,3,7,90.0
2021-04-06,3,7,85.0
2021-04-07,3,7,91.0
2021-04-08,3,7,88.0
2021-04-09,3,7,97.0
2021-04-10,3,7,97.0
2021-04-11,3,7,90.0
2021-04-12,3,7,88.0
2021-04-13,3,7,90.0
2021-04-14,3,7,92.0
2021-04-15,3,7,90.0
2021-04-16,3,7,95.0
2021-04-17,3,7,96.0
2021-04-18,3,7,87.0
2021-04-19,3,7,93.0
2021-04-20,3,7,83.0
2021-04-21,3,7,88.0
2021-04-22,3,7,87.0
2021-04-23,3,7,92.0
2021-04-24,3,7,95.0
2021-04-25,3,7,85.0
2021-04-26,3,7,95.0
2021-04-27,3,7,84.0
2021-04-28,3,7,85.0
2021-04-29,3,7,85.0
2021-04-30,3,7,95.0
2021-05-01,3,7,94.0
2021-05-02,3,7,86.0
2021-05-03,3,7,89.0
2021-05-04,3,7,82.0
2021-05-05,3,7,86.0
2021-05-06,3,7,84.0
2021-05-07,3,7,91.0
2021-05-08,3,7,94.0
2021-05-09,3,7,79.0
2021-05-10,3,7,90.0
2021-05-11,3,7,84.0
2021-05-12,3,7,80.0
2021-05-13,3,7,82.0
2021-05-14,3,7,91.0
2021-05-15,3,7,88.0
2021-05-16,3,7,78.0
2021-05-17,3,7,85.0
2021-05-18,3,7,82.0
2021-05-19,3,7,86.0
2021-05-20,3,7,81.0
2021-05-21,3,7,97.0
2021-05-22,3,7,92.0
2021-05-23,3,7,85.0
2021-05-24,3,7,86.0
2021-05-25,3,7,79.0
2021-05-26,3,7,83.0
2021-05-27,3,7,90.0
2021-05-28,3,7,90.0
2021-05-29,3,7,90.0
2021-05-30,3,7,83.0
2021-05-31,3,7,89.0
2021-06-01,3,7,79.0
2021-06-02,3,7,76.0
2021-06-03,3,7,87.0
2021-06-04,3,7,81.0
2021-06-05,3,7,85.0
2021-06-06,3,7,77.0
2021-06-07,3,7,77.0
2021-06-08,3,7,76.0
2021-06-09,3,7,78.0
2021-06-10,3,7,82.0
2021-06-11,3,7,80.0
2021-06-12,3,7,89.0
2021-06-13,3,7,83.0
2021-06-14,3,7,81.0
2021-06-15,3,7,80.0
2021-06-16,3,7,80.0
2021-06-17,3,7,84.0
2021-06-18,3,7,80.0
2021-06-19,3,7,88.0
2021-06-20,3,7,77.0
2021-06-21,3,7,82.0
2021-06-22,3,7,78.0
2021-06-23,3,7,82.0
2021-06-24,3,7,75.0
2021-06-25,3,7,80.0
2021-06-26,3,7,85.0
2021-06-27,3,7,84.0
2021-06-28,3,7,81.0
2021-06-29,3,7,81.0
2021-06-30,3,7,82.0
2021-07-01,3,7,73.0
2021-07-02,3,7,82.0
2021-07-03,3,7,79.0
2021-07-04,3,7,74.0
2021-07-05,3,7,74.0
2021-07-06,3,7,73.0
2021-07-07,3,7,74.0
2021-07-08,3,7,74.0
2021-07-09,3,7,78.0
2021-07-10,3,7,80.0
2021-07-11,3,7,75.0
2021-07-12,3,7,71.0
2021-07-13,3,7,76.0
2021-07-14,3,7,73.0
2021-07-15,3,7,75.0
2021-07-16,3,7,79.0
2021-07-17,3,7,84.0
2021-07-18,3,7,77.0
2021-07-19,3,7,71.0
2021-07-20,3,7,76.0
2021-07-21,3,7,79.0
2021-07-22,3,7,72.0
2021-07-23,3,7,78.0
2021-07-24,3,7,83.0
2021-07-25,3,7,71.0
2021-07-26,3,7,72.0
2021-07-27,3,7,71.0
2021-07-28,3,7,77.0
2021-07-29,3,7,72.0
2021-07-30,3,7,80.0
2021-07-31,3,7,78.0
2021-08-01,3,7,74.0
2021-08-02,3,7,68.0
2021-08-03,3,7,67.0
2021-08-04,3,7,67.0
2021-08-05,3,7,73.0
2021-08-06,3,7,79.0
2021-08-07,3,7,81.0
2021-08-08,3,7,67.0
2021-08-09,3,7,70.0
2021-08-10,3,7,78.0
2021-08-11,3,7,70.0
2021-08-12,3,7,69.0
2021-08-13,3,7,77.0
2021-08-14,3,7,78.0
2021-08-15,3,7,72.0
2021-08-16,3,7,69.0
2021-08-17,3,7,69.0
2021-08-18,3,7,70.0
2021-08-19,3,7,69.0
2021-08-20,3,7,73.0
2021-08-21,3,7,82.0
2021-08-22,3,7,70.0
2021-08-23,3,7,70.0
2021-08-24,3,7,70.0
2021-08-25,3,7,71.0
2021-08-26,3,7,72.0
2021-08-27,3,7,75.0
2021-08-28,3,7,80.0
2021-08-29,3,7,73.0
2021-08-30,3,7,70.0
2021-08-31,3,7,69.0
2021-09-01,3,7,73.0
2021-09-02,3,7,69.0
2021-09-03,3,7,72.0
2021-09-04,3,7,79.0
2021-09-05,3,7,67.0
2021-09-06,3,7,72.0
2021-09-07,3,7,62.0
2021-09-08,3,7,68.0
2021-09-09,3,7,73.0
2021-09-10,3,7,76.0
2021-09-11,3,7,77.0
2021-09-12,3,7,67.0
2021-09-13,3,7,71.0
2021-09-14,3,7,70.0
2021-09-15,3,7,70.0
2021-09-16,3,7,76.0
2021-09-17,3,7,79.0
2021-09-18,3,7,78.0
2021-09-19,3,7,72.0
2021-09-20,3,7,67.0
2021-09-21,3,7,68.0
2021-09-22,3,7,65.0
2021-09-23,3,7,66.0
2021-09-24,3,7,73.0
2021-09-25,3,7,75.0
2021-09-26,3,7,66.0
2021-09-27,3,7,69.0
2021-09-28,3,7,69.0
2021-09-29,3,7,66.0
2021-09-30,3,7,74.0
2021-10-01,3,7,73.0
2021-10-02,3,7,80.0
2021-10-03,3,7,64.0
2021-10-04,3,7,70.0
2021-10-05,3,7,67.0
2021-10-06,3,7,69.0
2021-10-07,3,7,76.0
2021-10-08,3,7,76.0
2021-10-09,3,7,74.0
2021-10-10,3,7,72.0
2021-10-11,3,7,70.0
2021-10-12,3,7,71.0
2021-10-13,3,7,68.0
2021-10-14,3,7,68.0
2021-10-15,3,7,74.0
2021-10-16,3,7,79.0
2021-10-17,3,7,70.0
2021-10-18,3,7,68.0
2021-10-19,3,7,71.0
2021-10-20,3,7,71.0
2021-10-21,3,7,73.0
2021-10-22,3,7,75.0
2021-10-23,3,7,77.0
2021-10-24,3,7,72.0
2021-10-25,3,7,68.0
2021-10-26,3,7,74.0
2021-10-27,3,7,71.0
2021-10-28,3,7,68.0
2021-10-29,3,7,74.0
2021-10-30,3,7,77.0
2021-10-31,3,7,69.0
2021-11-01,3,7,77.0
2021-11-02,3,7,74.0
2021-11-03,3,7,75.0
2021-11-04,3,7,72.0
2021-11-05,3,7,80.0
2021-11-06,3,7,84.0
2021-11-07,3,7,74.0
2021-11-08,3,7,73.0
2021-11-09,3,7,72.0
2021-11-10,3,7,74.0
2021-11-11,3,7,79.0
2021-11-12,3,7,76.0
2021-11-13,3,7,80.0
2021-11-14,3,7,69.0
2021-11-15,3,7,73.0
2021-11-16,3,7,75.0
2021-11-17,3,7,70.0
2021-11-18,3,7,73.0
2021-11-19,3,7,81.0
2021-11-20,3,7,81.0
2021-11-21,3,7,76.0
2021-11-22,3,7,72.0
2021-11-23,3,7,75.0
2021-11-24,3,7,73.0
2021-11-25,3,7,77.0
2021-11-26,3,7,74.0
2021-11-27,3,7,80.0
2021-11-28,3,7,75.0
2021-11-29,3,7,79.0
2021-11-30,3,7,75.0
2021-12-01,3,7,80.0
2021-12-02,3,7,81.0
2021-12-03,3,7,89.0
2021-12-04,3,7,84.0
2021-12-05,3,7,75.0
2021-12-06,3,7,75.0
2021-12-07,3,7,82.0
2021-12-08,3,7,80.0
2021-12-09,3,7,79.0
2021-12-10,3,7,84.0
2021-12-11,3,7,86.0
2021-12-12,3,7,80.0
2021-12-13,3,7,81.0
2021-12-14,3,7,76.0
2021-12-15,3,7,74.0
2021-12-16,3,7,77.0
2021-12-17,3,7,81.0
2021-12-18,3,7,81.0
2021-12-19,3,7,84.0
2021-12-20,3,7,73.0
2021-12-21,3,7,81.0
2021-12-22,3,7,82.0
2021-12-23,3,7,82.0
2021-12-24,3,7,86.0
2021-12-25,3,7,89.0
2021-12-26,3,7,85.0
2021-12-27,3,7,79.0
2021-12-28,3,7,81.0
2021-12-29,3,7,83.0
2021-12-30,3,7,77.0
2021-12-31,3,7,85.0
2022-01-01,3,7,89.0
2022-01-02,3,7,86.0
2022-01-03,3,7,79.0
2022-01-04,3,7,89.0
2022-01-05,3,7,86.0
2022-01-06,3,7,86.0
2022-01-07,3,7,83.0
2022-01-08,3,7,87.0
2022-01-09,3,7,89.0
2022-01-10,3,7,84.0
2022-01-11,3,7,79.0
2022-01-12,3,7,85.0
2022-01-13,3,7,87.0
2022-01-14,3,7,92.0
2022-01-15,3,7,90.0
2022-01-16,3,7,88.0
2022-01-17,3,7,82.0
2022-01-18,3,7,86.0
2022-01-19,3,7,85.0
2022-01-20,3,7,84.0
2022-01-21,3,7,89.0
2022-01-22,3,7,89.0
2022-01-23,3,7,85.0
2022-01-24,3,7,84.0
2022-01-25,3,7,87.0
2022-01-26,3,7,83.0
2022-01-27,3,7,89.0
2022-01-28,3,7,89.0
2022-01-29,3,7,93.0
2022-01-30,3,7,87.0
2022-01-31,3,7,85.0
2022-02-01,3,7,88.0
2022-02-02,3,7,86.0
2022-02-03,3,7,87.0
2022-02-04,3,7,95.0
2022-02-05,3,7,94.0
2022-02-06,3,7,92.0
2022-02-07,3,7,87.0
2022-02-08,3,7,87.0
2022-02-09,3,7,83.0
2022-02-10,3,7,90.0
2022-02-11,3,7,96.0
2022-02-12,3,7,97.0
2022-02-13,3,7,91.0
2022-02-14,3,7,91.0
2022-02-15,3,7,91.0
2022-02-16,3,7,90.0
2022-02-17,3,7,90.0
2022-02-18,3,7,89.0
2022-02-19,3,7,91.0
2022-02-20,3,7,84.0
2022-02-21,3,7,92.0
2022-02-22,3,7,86.0
2022-02-23,3,7,86.0
2022-02-24,3,7,88.0
2022-02-25,3,7,90.0
2022-02-26,3,7,95.0
2022-02-27,3,7,82.0
2022-02-28,3,7,85.0
2022-03-01,3,7,90.0
2022-03-02,3,7,86.0
2022-03-03,3,7,93.0
2022-03-04,3,7,96.0
2022-03-05,3,7,99.0
2022-03-06,3,7,91.0
2022-03-07,3,7,89.0
2022-03-08,3,7,87.0
2022-03-09,3,7,92.0
2022-03-10,3,7,91.0
2022-03-11,3,7,102.0
2022-03-12,3,7,98.0
2022-03-13,3,7,88.0
2022-03-14,3,7,90.0
2022-03-15,3,7,91.0
2022-03-16,3,7,93.0
2022-03-17,3,7,93.0
2022-03-18,3,7,95.0
2022-03-19,3,7,92.0
2022-03-20,3,7,84.0
2022-03-21,3,7,86.0
2022-03-22,3,7,88.0
2022-03-23,3,7,94.0
2022-03-24,3,7,94.0
2022-03-25,3,7,98.0
2022-03-26,3,7,99.0
2022-03-27,3,7,87.0
2022-03-28,3,7,85.0
2022-03-29,3,7,87.0
2022-03-30,3,7,83.0
2022-03-31,3,7,86.0
2022-04-01,3,7,93.0
2022-04-02,3,7,95.0
2022-04-03,3,7,89.0
2022-04-04,3,7,86.0
2022-04-05,3,7,90.0
2022-04-06,3,7,86.0
2022-04-07,3,7,88.0
2022-04-08,3,7,91.0
2022-04-09,3,7,97.0
2022-04-10,3,7,88.0
2022-04-11,3,7,90.0
2022-04-12,3,7,85.0
2022-04-13,3,7,89.0
2022-04-14,3,7,90.0
2022-04-15,3,7,88.0
2022-04-16,3,7,98.0
2022-04-17,3,7,84.0
2022-04-18,3,7,89.0
2022-04-19,3,7,94.0
2022-04-20,3,7,91.0
2022-04-21,3,7,84.0
2022-04-22,3,7,94.0
2022-04-23,3,7,98.0
2022-04-24,3,7,86.0
2022-04-25,3,7,87.0
2022-04-26,3,7,87.0
2022-04-27,3,7,90.0
2022-04-28,3,7,84.0
2022-04-29,3,7,96.0
2022-04-30,3,7,92.0
2022-05-01,3,7,84.0
2022-05-02,3,7,84.0
2022-05-03,3,7,86.0
2022-05-04,3,7,84.0
2022-05-05,3,7,89.0
2022-05-06,3,7,93.0
2022-05-07,3,7,88.0
2022-05-08,3,7,89.0
2022-05-09,3,7,85.0
2022-05-10,3,7,85.0
2022-05-11,3,7,87.0
2022-05-12,3,7,81.0
2022-05-13,3,7,86.0
2022-05-14,3,7,91.0
2022-05-15,3,7,83.0
2022-05-16,3,7,91.0
2022-05-17,3,7,82.0
2022-05-18,3,7,85.0
2022-05-19,3,7,85.0
2022-05-20,3,7,94.0
2022-05-21,3,7,88.0
2022-05-22,3,7,80.0
2022-05-23,3,7,89.0
2022-05-24,3,7,85.0
2022-05-25,3,7,87.0
2022-05-26,3,7,87.0
2022-05-27,3,7,94.0
2022-05-28,3,7,89.0
2022-05-29,3,7,83.0
2022-05-30,3,7,79.0
2022-05-31,3,7,82.0
2022-06-01,3,7,80.0
2022-06-02,3,7,77.0
2022-06-03,3,7,82.0
2022-06-04,3,7,86.0
2022-06-05,3,7,84.0
2022-06-06,3,7,79.0
2022-06-07,3,7,76.0
2022-06-08,3,7,83.0
2022-06-09,3,7,77.0
2022-06-10,3,7,90.0
2022-06-11,3,7,85.0
2022-06-12,3,7,80.0
2022-06-13,3,7,84.0
2022-06-14,3,7,75.0
2022-06-15,3,7,76.0
2022-06-16,3,7,79.0
2022-06-17,3,7,85.0
2022-06-18,3,7,93.0
2022-06-19,3,7,77.0
2022-06-20,3,7,76.0
2022-06-21,3,7,77.0
2022-06-22,3,7,80.0
2022-06-23,3,7,81.0
2022-06-24,3,7,83.0
2022-06-25,3,7,86.0
2022-06-26,3,7,85.0
2022-06-27,3,7,80.0
2022-06-28,3,7,80.0
2022-06-29,3,7,85.0
2022-06-30,3,7,77.0
2022-07-01,3,7,78.0
2022-07-02,3,7,79.0
2022-07-03,3,7,73.0
2022-07-04,3,7,69.0
2022-07-05,3,7,75.0
2022-07-06,3,7,75.0
2022-07-07,3,7,74.0
2022-07-08,3,7,81.0
2022-07-09,3,7,81.0
2022-07-10,3,7,71.0
2022-07-11,3,7,75.0
2022-07-12,3,7,76.0
2022-07-13,3,7,70.0
2022-07-14,3,7,79.0
2022-07-15,3,7,77.0
2022-07-16,3,7,77.0
2022-07-17,3,7,75.0
2022-07-18,3,7,76.0
2022-07-19,3,7,77.0
2022-07-20,3,7,76.0
2022-07-21,3,7,73.0
2022-07-22,3,7,81.0
2022-07-23,3,7,80.0
2022-07-24,3,7,75.0
2022-07-25,3,7,75.0
2022-07-26,3,7,73.0
2022-07-27,3,7,73.0
2022-07-28,3,7,69.0
2022-07-29,3,7,83.0
2022-07-30,3,7,81.0
2022-07-31,3,7,68.0
2022-08-01,3,7,73.0
2022-08-02,3,7,71.0
2022-08-03,3,7,68.0
2022-08-04,3,7,68.0
2022-08-05,3,7,75.0
2022-08-06,3,7,74.0
2022-08-07,3,7,68.0
2022-08-08,3,7,76.0
2022-08-09,3,7,72.0
2022-08-10,3,7,77.0
2022-08-11,3,7,72.0
2022-08-12,3,7,79.0
2022-08-13,3,7,74.0
2022-08-14,3,7,70.0
2022-08-15,3,7,71.0
2022-08-16,3,7,73.0
2022-08-17,3,7,71.0
2022-08-18,3,7,72.0
2022-08-19,3,7,78.0
2022-08-20,3,7,76.0
2022-08-21,3,7,70.0
2022-08-22,3,7,69.0
2022-08-23,3,7,74.0
2022-08-24,3,7,70.0
2022-08-25,3,7,72.0
2022-08-26,3,7,76.0
2022-08-27,3,7,80.0
2022-08-28,3,7,65.0
2022-08-29,3,7,72.0
2022-08-30,3,7,67.0
2022-08-31,3,7,72.0
2022-09-01,3,7,69.0
2022-09-02,3,7,71.0
2022-09-03,3,7,77.0
2022-09-04,3,7,70.0
2022-09-05,3,7,69.0
2022-09-06,3,7,69.0
2022-09-07,3,7,70.0
2022-09-08,3,7,73.0
2022-09-09,3,7,75.0
2022-09-10,3,7,79.0
2022-09-11,3,7,69.0
2022-09-12,3,7,73.0
2022-09-13,3,7,69.0
2022-09-14,3,7,68.0
2022-09-15,3,7,66.0
2022-09-16,3,7,75.0
2022-09-17,3,7,73.0
2022-09-18,3,7,74.0
2022-09-19,3,7,67.0
2022-09-20,3,7,67.0
2022-09-21,3,7,71.0
2022-09-22,3,7,73.0
2022-09-23,3,7,78.0
2022-09-24,3,7,79.0
2022-09-25,3,7,69.0
2022-09-26,3,7,69.0
2022-09-27,3,7,76.0
2022-09-28,3,7,75.0
2022-09-29,3,7,72.0
2022-09-30,3,7,79.0
2022-10-01,3,7,79.0
2022-10-02,3,7,67.0
2022-10-03,3,7,71.0
2022-10-04,3,7,75.0
2022-10-05,3,7,73.0
2022-10-06,3,7,71.0
2022-10-07,3,7,81.0
2022-10-08,3,7,78.0
2022-10-09,3,7,73.0
2022-10-10,3,7,72.0
2022-10-11,3,7,72.0
2022-10-12,3,7,73.0
2022-10-13,3,7,75.0
2022-10-14,3,7,81.0
2022-10-15,3,7,76.0
2022-10-16,3,7,72.0
2022-10-17,3,7,75.0
2022-10-18,3,7,70.0
2022-10-19,3,7,67.0
2022-10-20,3,7,68.0
2022-10-21,3,7,74.0
2022-10-22,3,7,75.0
2022-10-23,3,7,69.0
2022-10-24,3,7,74.0
2022-10-25,3,7,70.0
2022-10-26,3,7,75.0
2022-10-27,3,7,67.0
2022-10-28,3,7,76.0
2022-10-29,3,7,77.0
2022-10-30,3,7,73.0
2022-10-31,3,7,74.0
2022-11-01,3,7,73.0
2022-11-02,3,7,78.0
2022-11-03,3,7,69.0
2022-11-04,3,7,83.0
2022-11-05,3,7,76.0
2022-11-06,3,7,76.0
2022-11-07,3,7,78.0
2022-11-08,3,7,77.0
2022-11-09,3,7,70.0
2022-11-10,3,7,73.0
2022-11-11,3,7,83.0
2022-11-12,3,7,83.0
2022-11-13,3,7,75.0
2022-11-14,3,7,68.0
2022-11-15,3,7,78.0
2022-11-16,3,7,79.0
2022-11-17,3,7,75.0
2022-11-18,3,7,81.0
2022-11-19,3,7,82.0
2022-11-20,3,7,79.0
2022-11-21,3,7,75.0
2022-11-22,3,7,74.0
2022-11-23,3,7,76.0
2022-11-24,3,7,74.0
2022-11-25,3,7,81.0
2022-11-26,3,7,75.0
2022-11-27,3,7,76.0
2022-11-28,3,7,78.0
2022-11-29,3,7,78.0
2022-11-30,3,7,77.0
2022-12-01,3,7,79.0
2022-12-02,3,7,86.0
2022-12-03,3,7,89.0
2022-12-04,3,7,82.0
2022-12-05,3,7,84.0
2022-12-06,3,7,78.0
2022-12-07,3,7,77.0
2022-12-08,3,7,79.0
2022-12-09,3,7,83.0
2022-12-10,3,7,82.0
2022-12-11,3,7,81.0
2022-12-12,3,7,81.0
2022-12-13,3,7,80.0
2022-12-14,3,7,81.0
2022-12-15,3,7,75.0
2022-12-16,3,7,84.0
2022-12-17,3,7,85.0
2022-12-18,3,7,80.0
2022-12-19,3,7,75.0
2022-12-20,3,7,77.0
2022-12-21,3,7,78.0
2022-12-22,3,7,83.0
2022-12-23,3,7,86.0
2022-12-24,3,7,89.0
2022-12-25,3,7,79.0
2022-12-26,3,7,80.0
2022-12-27,3,7,81.0
2022-12-28,3,7,79.0
2022-12-29,3,7,78.0
2022-12-30,3,7,81.0
2022-12-31,3,7,84.0
2023-01-01,3,7,87.0
2023-01-02,3,7,88.0
2023-01-03,3,7,82.0
2023-01-04,3,7,79.0
2023-01-05,3,7,87.0
2023-01-06,3,7,91.0
2023-01-07,3,7,86.0
2023-01-08,3,7,75.0
2023-01-09,3,7,82.0
2023-01-10,3,7,83.0
2023-01-11,3,7,81.0
2023-01-12,3,7,87.0
2023-01-13,3,7,88.0
2023-01-14,3,7,91.0
2023-01-15,3,7,92.0
2023-01-16,3,7,85.0
2023-01-17,3,7,84.0
2023-01-18,3,7,84.0
2023-01-19,3,7,87.0
2023-01-20,3,7,92.0
2023-01-21,3,7,88.0
2023-01-22,3,7,83.0
2023-01-23,3,7,83.0
2023-01-24,3,7,84.0
2023-01-25,3,7,90.0
2023-01-26,3,7,86.0
2023-01-27,3,7,90.0
2023-01-28,3,7,94.0
2023-01-29,3,7,85.0
2023-01-30,3,7,80.0
2023-01-31,3,7,90.0
2023-02-01,3,7,88.0
2023-02-02,3,7,81.0
2023-02-03,3,7,89.0
2023-02-04,3,7,98.0
2023-02-05,3,7,83.0
2023-02-06,3,7,92.0
2023-02-07,3,7,88.0
2023-02-08,3,7,90.0
2023-02-09,3,7,87.0
2023-02-10,3,7,96.0
2023-02-11,3,7,95.0
2023-02-12,3,7,88.0
2023-02-13,3,7,85.0
2023-02-14,3,7,89.0
